,provinsi,daerah,jenis,tahun,pengeluaran,kategori_pengeluaran,Cluster,cluster_opt,daerah_asli,jenis_asli,pengeluaran_asli
3889,SULAWESI BARAT,2,0,2020,0.1896626740428631,sedang,0,0,PERKOTAAN,MAKANAN,526949.0
3890,SULAWESI BARAT,2,0,2021,0.1787836899175267,sedang,0,0,PERKOTAAN,MAKANAN,500120.0
3891,SULAWESI BARAT,2,0,2022,0.20595823985019449,sedang,0,0,PERKOTAAN,MAKANAN,567136.0
3892,SULAWESI BARAT,2,1,2007,0.020674895210351762,rendah,1,2,PERKOTAAN,NONMAKANAN,110203.0
3893,SULAWESI BARAT,2,1,2008,0.03345807663907554,rendah,1,2,PERKOTAAN,NONMAKANAN,141728.0
3894,SULAWESI BARAT,2,1,2009,0.04572993081065036,rendah,1,2,PERKOTAAN,NONMAKANAN,171992.0
3895,SULAWESI BARAT,2,1,2010,0.08229814231279683,rendah,1,2,PERKOTAAN,NONMAKANAN,262173.99999999994
3896,SULAWESI BARAT,2,1,2011,0.06970513731833386,rendah,1,2,PERKOTAAN,NONMAKANAN,231118.0
3897,SULAWESI BARAT,2,1,2012,0.09063711538438143,rendah,1,2,PERKOTAAN,NONMAKANAN,282738.99999999994
3898,SULAWESI BARAT,2,1,2013,0.09065171314905818,rendah,1,2,PERKOTAAN,NONMAKANAN,282775.0
3899,SULAWESI BARAT,2,1,2014,0.0999496782612116,rendah,2,2,PERKOTAAN,NONMAKANAN,305705.0
3900,SULAWESI BARAT,2,1,2015,0.1259178851407326,rendah,2,2,PERKOTAAN,NONMAKANAN,369746.0
3901,SULAWESI BARAT,2,1,2016,0.15202923121277823,sedang,2,2,PERKOTAAN,NONMAKANAN,434140.0
3902,SULAWESI BARAT,2,1,2017,0.17583413046589982,sedang,2,2,PERKOTAAN,NONMAKANAN,492846.0
3903,SULAWESI BARAT,2,1,2018,0.20331766641755852,sedang,2,2,PERKOTAAN,NONMAKANAN,560624.0
3904,SULAWESI BARAT,2,1,2019,0.2197490725350762,sedang,0,2,PERKOTAAN,NONMAKANAN,601146.0
3905,SULAWESI BARAT,2,1,2020,0.24309130374663795,tinggi,0,2,PERKOTAAN,NONMAKANAN,658711.0
3906,SULAWESI BARAT,2,1,2021,0.23432048013669998,sedang,0,2,PERKOTAAN,NONMAKANAN,637081.0000000001
3907,SULAWESI BARAT,2,1,2022,0.27338450390510477,tinggi,0,2,PERKOTAAN,NONMAKANAN,733417.9999999999
3908,SULAWESI BARAT,2,2,2007,0.08669977385629554,rendah,1,1,PERKOTAAN,TOTAL,273029.0
3909,SULAWESI BARAT,2,2,2008,0.10745617325275908,rendah,1,1,PERKOTAAN,TOTAL,324217.0
3910,SULAWESI BARAT,2,2,2009,0.11897380958270262,rendah,1,1,PERKOTAAN,TOTAL,352621.0
3911,SULAWESI BARAT,2,2,2010,0.1853628213586383,sedang,1,1,PERKOTAAN,TOTAL,516345.0
3912,SULAWESI BARAT,2,2,2011,0.1796988886640653,sedang,1,1,PERKOTAAN,TOTAL,502377.0
3913,SULAWESI BARAT,2,2,2012,0.20378073995258159,sedang,1,1,PERKOTAAN,TOTAL,561766.0
3914,SULAWESI BARAT,2,2,2013,0.22129805756466303,sedang,1,1,PERKOTAAN,TOTAL,604966.0
3915,SULAWESI BARAT,2,2,2014,0.23137984154126445,sedang,2,1,PERKOTAAN,TOTAL,629829.0
3916,SULAWESI BARAT,2,2,2015,0.2749902580195456,tinggi,2,1,PERKOTAAN,TOTAL,737378.0
3917,SULAWESI BARAT,2,2,2016,0.3198066120575103,tinggi,2,1,PERKOTAAN,TOTAL,847901.0
3918,SULAWESI BARAT,2,2,2017,0.35534243720224107,tinggi,2,1,PERKOTAAN,TOTAL,935537.0
3919,SULAWESI BARAT,2,2,2018,0.40823338257375624,tinggi,2,1,PERKOTAAN,TOTAL,1065973.0
3920,SULAWESI BARAT,2,2,2019,0.43192109421600067,tinggi,0,1,PERKOTAAN,TOTAL,1124390.0
3921,SULAWESI BARAT,2,2,2020,0.45676567870887635,tinggi,0,1,PERKOTAAN,TOTAL,1185660.0
3922,SULAWESI BARAT,2,2,2021,0.43711587097360194,tinggi,0,1,PERKOTAAN,TOTAL,1137201.0
3923,SULAWESI BARAT,2,2,2022,0.5033544446746746,tinggi,0,1,PERKOTAAN,TOTAL,1300554.0
3924,SULAWESI BARAT,1,0,2011,0.06742748053530004,rendah,1,0,PERDESAANPERKOTAAN,MAKANAN,225501.0
3925,SULAWESI BARAT,1,0,2012,0.07205010601626596,rendah,1,0,PERDESAANPERKOTAAN,MAKANAN,236901.0
3926,SULAWESI BARAT,1,0,2013,0.08885943204152577,rendah,1,0,PERDESAANPERKOTAAN,MAKANAN,278355.0
3927,SULAWESI BARAT,1,0,2014,0.0898309943794551,rendah,2,0,PERDESAANPERKOTAAN,MAKANAN,280751.0
3928,SULAWESI BARAT,1,0,2015,0.11016203113297712,rendah,2,0,PERDESAANPERKOTAAN,MAKANAN,330890.0
3929,SULAWESI BARAT,1,0,2016,0.12098708462770227,rendah,2,0,PERDESAANPERKOTAAN,MAKANAN,357586.00000000006
3930,SULAWESI BARAT,1,0,2017,0.13572920497735116,rendah,2,0,PERDESAANPERKOTAAN,MAKANAN,393942.0
3931,SULAWESI BARAT,1,0,2018,0.15194367209203405,sedang,2,0,PERDESAANPERKOTAAN,MAKANAN,433929.0
3932,SULAWESI BARAT,1,0,2019,0.15660563043893452,sedang,0,0,PERDESAANPERKOTAAN,MAKANAN,445426.00000000006
3933,SULAWESI BARAT,1,0,2020,0.161322735896836,sedang,0,0,PERDESAANPERKOTAAN,MAKANAN,457059.00000000006
3934,SULAWESI BARAT,1,0,2021,0.15968900273343145,sedang,0,0,PERDESAANPERKOTAAN,MAKANAN,453030.00000000006
3935,SULAWESI BARAT,1,0,2022,0.17544080180655447,sedang,0,0,PERDESAANPERKOTAAN,MAKANAN,491876.0
3936,SULAWESI BARAT,1,1,2011,0.03936246695735141,rendah,1,2,PERDESAANPERKOTAAN,NONMAKANAN,156289.0
3937,SULAWESI BARAT,1,1,2012,0.04898198838585622,rendah,1,2,PERDESAANPERKOTAAN,NONMAKANAN,180012.0
3938,SULAWESI BARAT,1,1,2013,0.05631777062937857,rendah,1,2,PERDESAANPERKOTAAN,NONMAKANAN,198103.00000000003
3939,SULAWESI BARAT,1,1,2014,0.07248479500886207,rendah,2,2,PERDESAANPERKOTAAN,NONMAKANAN,237973.0
3940,SULAWESI BARAT,1,1,2015,0.0913921442129392,rendah,2,2,PERDESAANPERKOTAAN,NONMAKANAN,284600.99999999994
3941,SULAWESI BARAT,1,1,2016,0.10913451069712032,rendah,2,2,PERDESAANPERKOTAAN,NONMAKANAN,328356.00000000006
3942,SULAWESI BARAT,1,1,2017,0.10926710705960066,rendah,2,2,PERDESAANPERKOTAAN,NONMAKANAN,328683.0
3943,SULAWESI BARAT,1,1,2018,0.13239402124218058,rendah,2,2,PERDESAANPERKOTAAN,NONMAKANAN,385717.00000000006
3944,SULAWESI BARAT,1,1,2019,0.13639583623092205,rendah,0,2,PERDESAANPERKOTAAN,NONMAKANAN,395586.0
3945,SULAWESI BARAT,1,1,2020,0.1530676999721426,sedang,0,2,PERDESAANPERKOTAAN,NONMAKANAN,436701.0
3946,SULAWESI BARAT,1,1,2021,0.15414144666280907,sedang,0,2,PERDESAANPERKOTAAN,NONMAKANAN,439349.0
3947,SULAWESI BARAT,1,1,2022,0.16414902533563708,sedang,0,2,PERDESAANPERKOTAAN,NONMAKANAN,464029.0
3948,SULAWESI BARAT,1,2,2011,0.13080164841202677,rendah,1,1,PERDESAANPERKOTAAN,TOTAL,381790.0
3949,SULAWESI BARAT,1,2,2012,0.14504338982803427,sedang,1,1,PERDESAANPERKOTAAN,TOTAL,416912.0
3950,SULAWESI BARAT,1,2,2013,0.1691889035902797,sedang,1,1,PERDESAANPERKOTAAN,TOTAL,476458.00000000006
3951,SULAWESI BARAT,1,2,2014,0.1863274903076925,sedang,2,1,PERDESAANPERKOTAAN,TOTAL,518724.0
3952,SULAWESI BARAT,1,2,2015,0.22556587626529168,sedang,2,1,PERDESAANPERKOTAAN,TOTAL,615491.0
3953,SULAWESI BARAT,1,2,2016,0.25413289075073464,tinggi,2,1,PERDESAANPERKOTAAN,TOTAL,685941.0
3954,SULAWESI BARAT,1,2,2017,0.26900801295632715,tinggi,2,1,PERDESAANPERKOTAAN,TOTAL,722625.0
3955,SULAWESI BARAT,1,2,2018,0.3083493942535899,tinggi,2,1,PERDESAANPERKOTAAN,TOTAL,819646.0
3956,SULAWESI BARAT,1,2,2019,0.3170135730826951,tinggi,0,1,PERDESAANPERKOTAAN,TOTAL,841013.0
3957,SULAWESI BARAT,1,2,2020,0.3384021367883539,tinggi,0,1,PERDESAANPERKOTAAN,TOTAL,893760.0
3958,SULAWESI BARAT,1,2,2021,0.33784255580907907,tinggi,0,1,PERDESAANPERKOTAAN,TOTAL,892380.0
3959,SULAWESI BARAT,1,2,2022,0.36360152806156687,tinggi,0,1,PERDESAANPERKOTAAN,TOTAL,955905.0
3960,MALUKU,0,0,2007,0.034692804234649335,rendah,1,0,PERDESAAN,MAKANAN,144773.0
3961,MALUKU,0,0,2008,0.03906726771611078,rendah,1,0,PERDESAAN,MAKANAN,155561.0
3962,MALUKU,0,0,2009,0.0470534614746743,rendah,1,0,PERDESAAN,MAKANAN,175256.0
3963,MALUKU,0,0,2010,0.06203198451339365,rendah,1,0,PERDESAAN,MAKANAN,212195.0
3964,MALUKU,0,0,2011,0.07885023139484479,rendah,1,0,PERDESAAN,MAKANAN,253670.99999999997
3965,MALUKU,0,0,2012,0.08579430695287477,rendah,1,0,PERDESAAN,MAKANAN,270796.0
3966,MALUKU,0,0,2013,0.09385024558711602,rendah,1,0,PERDESAAN,MAKANAN,290663.0
3967,MALUKU,0,0,2014,0.11376605703427758,rendah,2,0,PERDESAAN,MAKANAN,339778.0
3968,MALUKU,0,0,2015,0.12964842500256474,rendah,2,0,PERDESAAN,MAKANAN,378946.0
3969,MALUKU,0,0,2016,0.12955597249294543,rendah,2,0,PERDESAAN,MAKANAN,378718.0
3970,MALUKU,0,0,2017,0.15272830194340853,sedang,2,0,PERDESAAN,MAKANAN,435864.0
3971,MALUKU,0,0,2018,0.13680214068109114,rendah,2,0,PERDESAAN,MAKANAN,396588.0
3972,MALUKU,0,0,2019,0.1521087079315738,sedang,0,0,PERDESAAN,MAKANAN,434336.0
3973,MALUKU,0,0,2020,0.16360120366679629,sedang,0,0,PERDESAAN,MAKANAN,462678.0
3974,MALUKU,0,0,2021,0.15953856465856842,sedang,0,0,PERDESAAN,MAKANAN,452659.0
3975,MALUKU,0,0,2022,0.18815342737267404,sedang,0,0,PERDESAAN,MAKANAN,523227.0
3976,MALUKU,0,1,2007,0.010069619172704124,rendah,1,2,PERDESAAN,NONMAKANAN,84049.0
3977,MALUKU,0,1,2008,0.01375798771435905,rendah,1,2,PERDESAAN,NONMAKANAN,93145.0
3978,MALUKU,0,1,2009,0.01666578133927192,rendah,1,2,PERDESAAN,NONMAKANAN,100316.0
3979,MALUKU,0,1,2010,0.031247326277476742,rendah,1,2,PERDESAAN,NONMAKANAN,136276.0
3980,MALUKU,0,1,2011,0.06011237845840305,rendah,1,2,PERDESAAN,NONMAKANAN,207460.99999999997
3981,MALUKU,0,1,2012,0.057277573656873866,rendah,1,2,PERDESAAN,NONMAKANAN,200470.0
3982,MALUKU,0,1,2013,0.06156282857642193,rendah,1,2,PERDESAAN,NONMAKANAN,211038.0
3983,MALUKU,0,1,2014,0.07911136918517306,rendah,2,2,PERDESAAN,NONMAKANAN,254315.0
3984,MALUKU,0,1,2015,0.09181669586895425,rendah,2,2,PERDESAAN,NONMAKANAN,285648.0
3985,MALUKU,0,1,2016,0.09846192274457438,rendah,2,2,PERDESAAN,NONMAKANAN,302035.99999999994
3986,MALUKU,0,1,2017,0.09904056191662161,rendah,2,2,PERDESAAN,NONMAKANAN,303462.99999999994
3987,MALUKU,0,1,2018,0.10709366209662016,rendah,2,2,PERDESAAN,NONMAKANAN,323322.99999999994
3988,MALUKU,0,1,2019,0.11631255598344128,rendah,0,2,PERDESAAN,NONMAKANAN,346058.00000000006
3989,MALUKU,0,1,2020,0.13504229905061815,rendah,0,2,PERDESAAN,NONMAKANAN,392248.0
3990,MALUKU,0,1,2021,0.1374618785457869,rendah,0,2,PERDESAAN,NONMAKANAN,398215.0
3991,MALUKU,0,1,2022,0.14888706236611113,sedang,0,2,PERDESAAN,NONMAKANAN,426391.0
3992,MALUKU,0,2,2007,0.06877412432672877,rendah,1,1,PERDESAAN,TOTAL,228821.99999999994
3993,MALUKU,0,2,2008,0.07683736184330839,rendah,1,1,PERDESAAN,TOTAL,248706.99999999994
3994,MALUKU,0,2,2009,0.08773094373332155,rendah,1,1,PERDESAAN,TOTAL,275572.0
3995,MALUKU,0,2,2010,0.11729101171024572,rendah,1,1,PERDESAAN,TOTAL,348471.0
3996,MALUKU,0,2,2011,0.1629743107726232,sedang,1,1,PERDESAAN,TOTAL,461132.0
3997,MALUKU,0,2,2012,0.16708358152912395,sedang,1,1,PERDESAAN,TOTAL,471265.99999999994
3998,MALUKU,0,2,2013,0.17942477508291327,sedang,1,1,PERDESAAN,TOTAL,501701.0
3999,MALUKU,0,2,2014,0.21688912713882597,sedang,2,1,PERDESAAN,TOTAL,594093.0
4000,MALUKU,0,2,2015,0.2454768217908943,tinggi,2,1,PERDESAAN,TOTAL,664594.0
4001,MALUKU,0,2,2016,0.25202959615689513,tinggi,2,1,PERDESAAN,TOTAL,680754.0
4002,MALUKU,0,2,2017,0.2757805647794055,tinggi,2,1,PERDESAAN,TOTAL,739327.0
4003,MALUKU,0,2,2018,0.26790750369708666,tinggi,2,1,PERDESAAN,TOTAL,719911.0
4004,MALUKU,0,2,2019,0.2924329648343904,tinggi,0,1,PERDESAAN,TOTAL,780394.0
4005,MALUKU,0,2,2020,0.32265560913025304,tinggi,0,1,PERDESAAN,TOTAL,854927.0000000001
4006,MALUKU,0,2,2021,0.3210125496171939,tinggi,0,1,PERDESAAN,TOTAL,850875.0
4007,MALUKU,0,2,2022,0.36105219065816047,tinggi,0,1,PERDESAAN,TOTAL,949617.9999999999
4008,MALUKU,2,0,2007,0.06401971347020899,rendah,1,0,PERKOTAAN,MAKANAN,217096.99999999994
4009,MALUKU,2,0,2008,0.07006399903330357,rendah,1,0,PERKOTAAN,MAKANAN,232002.99999999997
4010,MALUKU,2,0,2009,0.07629359510910005,rendah,1,0,PERKOTAAN,MAKANAN,247366.00000000003
4011,MALUKU,2,0,2010,0.08247737042355008,rendah,1,0,PERKOTAAN,MAKANAN,262615.99999999994
4012,MALUKU,2,0,2011,0.11129944029737268,rendah,1,0,PERKOTAAN,MAKANAN,333695.0
4013,MALUKU,2,0,2012,0.13977035283202718,rendah,1,0,PERKOTAAN,MAKANAN,403908.0
4014,MALUKU,2,0,2013,0.14405885169928118,sedang,1,0,PERKOTAAN,MAKANAN,414484.0
4015,MALUKU,2,0,2014,0.1646153428183661,sedang,2,0,PERKOTAAN,MAKANAN,465179.0
4016,MALUKU,2,0,2015,0.17320977677179356,sedang,2,0,PERKOTAAN,MAKANAN,486374.0
4017,MALUKU,2,0,2016,0.1832757465033285,sedang,2,0,PERKOTAAN,MAKANAN,511198.00000000006
4018,MALUKU,2,0,2017,0.2017058299011691,sedang,2,0,PERKOTAAN,MAKANAN,556649.0
4019,MALUKU,2,0,2018,0.22893714891869088,sedang,2,0,PERKOTAAN,MAKANAN,623805.0000000001
4020,MALUKU,2,0,2019,0.22001872568813255,sedang,0,0,PERKOTAAN,MAKANAN,601811.0
4021,MALUKU,2,0,2020,0.22774743109753698,sedang,0,0,PERKOTAAN,MAKANAN,620871.0
4022,MALUKU,2,0,2021,0.2366828850535515,tinggi,0,0,PERKOTAAN,MAKANAN,642907.0
4023,MALUKU,2,0,2022,0.2512437498251309,tinggi,0,0,PERKOTAAN,MAKANAN,678816.0
4024,MALUKU,2,1,2007,0.0711373402305068,rendah,1,2,PERKOTAAN,NONMAKANAN,234649.99999999997
4025,MALUKU,2,1,2008,0.07079632022791976,rendah,1,2,PERKOTAAN,NONMAKANAN,233808.99999999997
4026,MALUKU,2,1,2009,0.06887955262717188,rendah,1,2,PERKOTAAN,NONMAKANAN,229082.0
4027,MALUKU,2,1,2010,0.07323455242239768,rendah,1,2,PERKOTAAN,NONMAKANAN,239822.0
4028,MALUKU,2,1,2011,0.14069366144783063,rendah,1,2,PERKOTAAN,NONMAKANAN,406185.0
4029,MALUKU,2,1,2012,0.14065311210150638,rendah,1,2,PERKOTAAN,NONMAKANAN,406085.00000000006
4030,MALUKU,2,1,2013,0.17238581405448453,sedang,1,2,PERKOTAAN,NONMAKANAN,484342.0
4031,MALUKU,2,1,2014,0.19030051526054376,sedang,2,2,PERKOTAAN,NONMAKANAN,528522.0
4032,MALUKU,2,1,2015,0.18352999090478161,sedang,2,2,PERKOTAAN,NONMAKANAN,511825.0
4033,MALUKU,2,1,2016,0.21308397647975716,sedang,2,2,PERKOTAAN,NONMAKANAN,584709.0
4034,MALUKU,2,1,2017,0.21395619291919205,sedang,2,2,PERKOTAAN,NONMAKANAN,586860.0
4035,MALUKU,2,1,2018,0.2538754024015756,tinggi,2,2,PERKOTAAN,NONMAKANAN,685306.0
4036,MALUKU,2,1,2019,0.2551129684513921,tinggi,0,2,PERKOTAAN,NONMAKANAN,688358.0
4037,MALUKU,2,1,2020,0.2823819983609954,tinggi,0,2,PERKOTAAN,NONMAKANAN,755607.0
4038,MALUKU,2,1,2021,0.30177269577325777,tinggi,0,2,PERKOTAAN,NONMAKANAN,803427.0
4039,MALUKU,2,1,2022,0.2954794372237322,tinggi,0,2,PERKOTAAN,NONMAKANAN,787907.0
4040,MALUKU,2,2,2007,0.15916875462009114,sedang,1,1,PERKOTAAN,TOTAL,451747.0
4041,MALUKU,2,2,2008,0.16487202018059868,sedang,1,1,PERKOTAAN,TOTAL,465812.0
4042,MALUKU,2,2,2009,0.16918484865564726,sedang,1,1,PERKOTAAN,TOTAL,476448.0
4043,MALUKU,2,2,2010,0.17972362376532308,sedang,1,1,PERKOTAAN,TOTAL,502438.0
4044,MALUKU,2,2,2011,0.27600480266457866,tinggi,1,1,PERKOTAAN,TOTAL,739880.0
4045,MALUKU,2,2,2012,0.30443516585290886,tinggi,1,1,PERKOTAAN,TOTAL,809993.0
4046,MALUKU,2,2,2013,0.34045636667314105,tinggi,1,1,PERKOTAAN,TOTAL,898826.0
4047,MALUKU,2,2,2014,0.3789275589982852,tinggi,2,1,PERKOTAAN,TOTAL,993701.0
4048,MALUKU,2,2,2015,0.3807514685959505,tinggi,2,1,PERKOTAAN,TOTAL,998199.0
4049,MALUKU,2,2,2016,0.42037142390246096,tinggi,2,1,PERKOTAAN,TOTAL,1095907.0
4050,MALUKU,2,2,2017,0.43967372373973646,tinggi,2,1,PERKOTAAN,TOTAL,1143509.0
4051,MALUKU,2,2,2018,0.506824657733105,tinggi,2,1,PERKOTAAN,TOTAL,1309112.0
4052,MALUKU,2,2,2019,0.4991438005523632,tinggi,0,1,PERKOTAAN,TOTAL,1290170.0
4053,MALUKU,2,2,2020,0.5341411303779078,tinggi,0,1,PERKOTAAN,TOTAL,1376478.0
4054,MALUKU,2,2,2021,0.5624672817461847,tinggi,0,1,PERKOTAAN,TOTAL,1446334.0000000002
4055,MALUKU,2,2,2022,0.5707352934617017,tinggi,0,1,PERKOTAAN,TOTAL,1466724.0
4056,MALUKU,1,0,2011,0.09090798501782751,rendah,1,0,PERDESAANPERKOTAAN,MAKANAN,283407.0
4057,MALUKU,1,0,2012,0.10585609604680368,rendah,1,0,PERDESAANPERKOTAAN,MAKANAN,320271.0
4058,MALUKU,1,0,2013,0.11253822282757892,rendah,1,0,PERDESAANPERKOTAAN,MAKANAN,336750.0
4059,MALUKU,1,0,2014,0.1334349229623244,rendah,2,0,PERDESAANPERKOTAAN,MAKANAN,388284.0
4060,MALUKU,1,0,2015,0.1465923748576211,sedang,2,0,PERDESAANPERKOTAAN,MAKANAN,420732.0
4061,MALUKU,1,0,2016,0.15095224057440582,sedang,2,0,PERDESAANPERKOTAAN,MAKANAN,431484.0
4062,MALUKU,1,0,2017,0.17266560454412194,sedang,2,0,PERDESAANPERKOTAAN,MAKANAN,485032.0
4063,MALUKU,1,0,2018,0.1752583297480953,sedang,2,0,PERDESAANPERKOTAAN,MAKANAN,491426.0
4064,MALUKU,1,0,2019,0.18166188251962284,sedang,0,0,PERDESAANPERKOTAAN,MAKANAN,507218.0
4065,MALUKU,1,0,2020,0.19176556314323934,sedang,0,0,PERDESAANPERKOTAAN,MAKANAN,532135.0
4066,MALUKU,1,0,2021,0.1934649862476892,sedang,0,0,PERDESAANPERKOTAAN,MAKANAN,536326.0
4067,MALUKU,1,0,2022,0.21502061326020394,sedang,0,0,PERDESAANPERKOTAAN,MAKANAN,589485.0
4068,MALUKU,1,1,2011,0.09005523226462828,rendah,1,2,PERDESAANPERKOTAAN,NONMAKANAN,281304.0
4069,MALUKU,1,1,2012,0.08826660059826505,rendah,1,2,PERDESAANPERKOTAAN,NONMAKANAN,276893.0
4070,MALUKU,1,1,2013,0.10281205661824128,rendah,1,2,PERDESAANPERKOTAAN,NONMAKANAN,312763.99999999994
4071,MALUKU,1,1,2014,0.1221204388574654,rendah,2,2,PERDESAANPERKOTAAN,NONMAKANAN,360381.0
4072,MALUKU,1,1,2015,0.12748998329772426,rendah,2,2,PERDESAANPERKOTAAN,NONMAKANAN,373623.0
4073,MALUKU,1,1,2016,0.14411521529067192,sedang,2,2,PERDESAANPERKOTAAN,NONMAKANAN,414623.00000000006
4074,MALUKU,1,1,2017,0.14581950431668067,sedang,2,2,PERDESAANPERKOTAAN,NONMAKANAN,418826.0
4075,MALUKU,1,1,2018,0.16835885847102203,sedang,2,2,PERDESAANPERKOTAAN,NONMAKANAN,474411.0
4076,MALUKU,1,1,2019,0.1767156732549893,sedang,0,2,PERDESAANPERKOTAAN,NONMAKANAN,495020.0
4077,MALUKU,1,1,2020,0.19973391518942019,sedang,0,2,PERDESAANPERKOTAAN,NONMAKANAN,551786.0
4078,MALUKU,1,1,2021,0.2097224356694758,sedang,0,2,PERDESAANPERKOTAAN,NONMAKANAN,576419.0
4079,MALUKU,1,1,2022,0.21131359201923985,sedang,0,2,PERDESAANPERKOTAAN,NONMAKANAN,580343.0
4080,MALUKU,1,2,2011,0.20497491820183114,sedang,1,1,PERDESAANPERKOTAAN,TOTAL,564711.0
4081,MALUKU,1,2,2012,0.21813399207098083,sedang,1,1,PERDESAANPERKOTAAN,TOTAL,597163.0
4082,MALUKU,1,2,2013,0.23936238585865877,tinggi,1,1,PERDESAANPERKOTAAN,TOTAL,649515.0
4083,MALUKU,1,2,2014,0.2795670627391651,tinggi,2,1,PERDESAANPERKOTAAN,TOTAL,748665.0
4084,MALUKU,1,2,2015,0.2980940590747207,tinggi,2,1,PERDESAANPERKOTAAN,TOTAL,794355.0
4085,MALUKU,1,2,2016,0.31907875129098984,tinggi,2,1,PERDESAANPERKOTAAN,TOTAL,846106.0000000001
4086,MALUKU,1,2,2017,0.3424972152736412,tinggi,2,1,PERDESAANPERKOTAAN,TOTAL,903859.0
4087,MALUKU,1,2,2018,0.3676288891384926,tinggi,2,1,PERDESAANPERKOTAAN,TOTAL,965837.0
4088,MALUKU,1,2,2019,0.3823896621874507,tinggi,0,1,PERDESAANPERKOTAAN,TOTAL,1002239.0
4089,MALUKU,1,2,2020,0.41551117925203485,tinggi,0,1,PERDESAANPERKOTAAN,TOTAL,1083921.0
4090,MALUKU,1,2,2021,0.4271991228365403,tinggi,0,1,PERDESAANPERKOTAAN,TOTAL,1112745.0
4091,MALUKU,1,2,2022,0.4503459061988191,tinggi,0,1,PERDESAANPERKOTAAN,TOTAL,1169828.0
4092,MALUKU UTARA,0,0,2007,0.0480343501622582,rendah,1,0,PERDESAAN,MAKANAN,177675.0
4093,MALUKU UTARA,0,0,2008,0.053500807540232044,rendah,1,0,PERDESAAN,MAKANAN,191156.0
4094,MALUKU UTARA,0,0,2009,0.061943992431869994,rendah,1,0,PERDESAAN,MAKANAN,211978.0
4095,MALUKU UTARA,0,0,2010,0.0780729004258087,rendah,1,0,PERDESAAN,MAKANAN,251754.0
4096,MALUKU UTARA,0,0,2011,0.08074915728321,rendah,1,0,PERDESAAN,MAKANAN,258353.99999999994
4097,MALUKU UTARA,0,0,2012,0.08369466180020443,rendah,1,0,PERDESAAN,MAKANAN,265617.99999999994
4098,MALUKU UTARA,0,0,2013,0.09397432658686825,rendah,1,0,PERDESAAN,MAKANAN,290968.99999999994
4099,MALUKU UTARA,0,0,2014,0.10951324159178893,rendah,2,0,PERDESAAN,MAKANAN,329290.00000000006
4100,MALUKU UTARA,0,0,2015,0.14012232115812176,rendah,2,0,PERDESAAN,MAKANAN,404775.99999999994
4101,MALUKU UTARA,0,0,2016,0.1357648884021165,rendah,2,0,PERDESAAN,MAKANAN,394030.0
4102,MALUKU UTARA,0,0,2017,0.15627555875985502,sedang,2,0,PERDESAAN,MAKANAN,444612.0
4103,MALUKU UTARA,0,0,2018,0.1591160404698696,sedang,2,0,PERDESAAN,MAKANAN,451617.0
4104,MALUKU UTARA,0,0,2019,0.1643412292372141,sedang,0,0,PERDESAAN,MAKANAN,464503.0
4105,MALUKU UTARA,0,0,2020,0.17353984845087306,sedang,0,0,PERDESAAN,MAKANAN,487188.0
4106,MALUKU UTARA,0,0,2021,0.1821322549369843,sedang,0,0,PERDESAAN,MAKANAN,508378.0
4107,MALUKU UTARA,0,0,2022,0.20183112738131104,sedang,0,0,PERDESAAN,MAKANAN,556958.0
4108,MALUKU UTARA,0,1,2007,0.026145407522958027,rendah,1,2,PERDESAAN,NONMAKANAN,123694.0
4109,MALUKU UTARA,0,1,2008,0.030766411030070988,rendah,1,2,PERDESAAN,NONMAKANAN,135090.0
4110,MALUKU UTARA,0,1,2009,0.033145846672378715,rendah,1,2,PERDESAAN,NONMAKANAN,140958.0
4111,MALUKU UTARA,0,1,2010,0.03917553447079656,rendah,1,2,PERDESAAN,NONMAKANAN,155828.0
4112,MALUKU UTARA,0,1,2011,0.048683950690372894,rendah,1,2,PERDESAAN,NONMAKANAN,179277.0
4113,MALUKU UTARA,0,1,2012,0.05365205660202154,rendah,1,2,PERDESAAN,NONMAKANAN,191529.0
4114,MALUKU UTARA,0,1,2013,0.0531760072761747,rendah,1,2,PERDESAAN,NONMAKANAN,190355.0
4115,MALUKU UTARA,0,1,2014,0.07656689770332556,rendah,2,2,PERDESAAN,NONMAKANAN,248039.99999999994
4116,MALUKU UTARA,0,1,2015,0.1040431347726459,rendah,2,2,PERDESAAN,NONMAKANAN,315800.0
4117,MALUKU UTARA,0,1,2016,0.10299371768977397,rendah,2,2,PERDESAAN,NONMAKANAN,313211.99999999994
4118,MALUKU UTARA,0,1,2017,0.11026502647264075,rendah,2,2,PERDESAAN,NONMAKANAN,331144.0
4119,MALUKU UTARA,0,1,2018,0.1270548888116649,rendah,2,2,PERDESAAN,NONMAKANAN,372550.0
4120,MALUKU UTARA,0,1,2019,0.13038926155990901,rendah,0,2,PERDESAAN,NONMAKANAN,380773.0
4121,MALUKU UTARA,0,1,2020,0.14991661026928416,sedang,0,2,PERDESAAN,NONMAKANAN,428930.0
4122,MALUKU UTARA,0,1,2021,0.16486877623289273,sedang,0,2,PERDESAAN,NONMAKANAN,465804.0
4123,MALUKU UTARA,0,1,2022,0.1578383305671921,sedang,0,2,PERDESAAN,NONMAKANAN,448466.0
4124,MALUKU UTARA,0,2,2007,0.09819105311112833,rendah,1,1,PERDESAAN,TOTAL,301368.0
